timestamp,symbol,strategy,action,price,quantity,order_type,tp_price,sl_price
2025-11-21 22:56:18.659328,SOXL,MA_Crossover_50_200,BUY,32.18,10,BRACKET,33.47,31.54
2025-11-21 22:56:26.520151,TSLL,MA_Crossover_50_200,BUY,15.65,10,BRACKET,16.28,15.34
2025-11-21 22:58:05.108595,WULF,MA_Crossover_50_200,BUY,11.45,10,BRACKET,11.91,11.22
2025-11-21 22:58:42.488753,RIVN,MA_Crossover_50_200,BUY,15.04,10,BRACKET,15.64,14.74
2025-11-21 23:03:48.270684,PCG,MA_Crossover_50_200,BUY,15.85,10,BRACKET,16.48,15.53
2025-11-21 23:04:04.188607,VALE,MA_Crossover_50_200,BUY,12.22,10,BRACKET,12.71,11.98
2025-11-21 23:04:08.835756,TLT,MA_Crossover_50_200,BUY,90.37,10,BRACKET,93.98,88.56
2025-11-21 23:06:47.436374,WMT,MA_Crossover_50_200,BUY,106.37,10,BRACKET,110.62,104.24
2025-11-21 23:11:39.706773,KVUE,VWAP_Trend,BUY,16.81,10,BRACKET,17.48,16.47
2025-11-21 23:19:48.617234,LQD,MA_Crossover_50_200,BUY,111.97,10,BRACKET,116.45,109.73
2025-11-21 23:26:32.009264,MNDR,VWAP_Trend,BUY,5.44,10,BRACKET,5.66,5.33
2025-11-22 03:30:38.456326,GOOGL,Bollinger_Bands_Reversion,SELL,299.48,10.0,LIMIT,,
2025-11-22 03:30:47.654408,PLTR,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:30:49.517196,NVD,MA_Crossover_50_200,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:17.700484,MARA,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:21.148064,CIFR,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:26.041138,BMNR,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:29.327272,RGTI,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:32.636421,SOUN,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:35.765734,IREN,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:38.916541,WULF,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:45.733592,UVIX,MA_Crossover_50_200,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:31:52.755057,NOK,VWAP_Trend,SELL,5.93,10.0,LIMIT,,
2025-11-22 03:31:55.633332,ORCL,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:01.128241,BAC,VWAP_Trend,SELL,51.13,10.0,LIMIT,,
2025-11-22 03:32:02.806333,GOOG,Bollinger_Bands_Reversion,SELL,299.38,10.0,LIMIT,,
2025-11-22 03:32:09.653148,SCHX,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:22.283635,NVDA,VWAP_Trend,SELL,178.25,10.0,LIMIT,,
2025-11-22 03:32:25.200519,SOXL,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:27.654398,TQQQ,VWAP_Trend,SELL,47.47,10.0,LIMIT,,
2025-11-22 03:32:29.790683,IBIT,VWAP_Trend,SELL,47.7,10.0,LIMIT,,
2025-11-22 03:32:33.111560,OPEN,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:36.343793,TSLL,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:41.635617,INTC,VWAP_Trend,SELL,34.33,10.0,LIMIT,,
2025-11-22 03:32:44.630506,TSLA,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:46.819974,IWM,VWAP_Trend,SELL,233.93,10.0,LIMIT,,
2025-11-22 03:32:49.929251,BBAI,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:51.850172,SQQQ,MA_Crossover_50_200,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:56.418505,SOFI,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:32:58.264477,SPDN,MA_Crossover_50_200,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:33:01.561621,TSLS,MA_Crossover_50_200,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:33:05.303329,ETHA,VWAP_Trend,SELL,20.73,10.0,LIMIT,,
2025-11-22 03:33:09.705491,F,VWAP_Trend,SELL,12.72,10.0,LIMIT,,
2025-11-22 03:33:21.852391,XLF,VWAP_Trend,SELL,51.34,10.0,LIMIT,,
2025-11-22 03:33:24.002339,AMZN,VWAP_Trend,SELL,219.23,10.0,LIMIT,,
2025-11-22 03:33:27.258651,AMD,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:33:29.111574,TZA,MA_Crossover_50_200,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:33:32.817617,AAL,VWAP_Trend,SELL,12.78,10.0,LIMIT,,
2025-11-22 03:33:40.826944,ACHR,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 03:33:42.584857,T,MA_Crossover_50_200,SELL,25.7,10.0,LIMIT,,
2025-11-22 03:33:45.340380,RSP,VWAP_Trend,SELL,184.09,10.0,LIMIT,,
2025-11-22 03:33:53.532512,NIO,VWAP_Trend,SELL,5.58,10.0,LIMIT,,
2025-11-22 18:14:14.341190,PCG,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-22 18:14:22.919228,VALE,VWAP_Trend,SELL,MARKET,10.0,MARKET,,
2025-11-24 16:49:38.933872,ORCL,VWAP_Trend,SELL,194.67,10.0,LIMIT,,
2025-11-24 16:49:40.887172,QBTS,MA_Crossover_50_200,BUY,21.28,94,BRACKET,22.13,20.85
2025-11-24 16:51:26.235229,TSLL,MA_Crossover_50_200,BUY,16.86,119,BRACKET,17.53,16.52
2025-11-24 16:51:28.827893,NVDA,MA_Crossover_50_200,BUY,178.76,11,BRACKET,185.91,175.18
2025-11-24 16:51:31.218047,SOXL,MA_Crossover_50_200,BUY,34.3,58,BRACKET,35.67,33.61
2025-11-24 16:51:34.472280,NVO,Bollinger_Bands_Reversion,BUY,43.69,46,BRACKET,45.44,42.82
2025-11-24 16:51:36.851468,TQQQ,MA_Crossover_50_200,BUY,49.57,40,BRACKET,51.55,48.58
2025-11-24 16:53:45.263488,TSLL,VWAP_Trend,SELL,16.82,119.0,LIMIT,,
2025-11-24 16:53:46.684774,KEY,MA_Crossover_50_200,BUY,18.02,112,BRACKET,18.74,17.66
2025-11-24 16:53:47.984800,NVDA,VWAP_Trend,SELL,176.28,11.0,LIMIT,,
2025-11-24 16:53:50.290559,MU,MA_Crossover_50_200,BUY,221.84,9,BRACKET,230.71,217.4
2025-11-24 16:53:50.430559,SOXL,VWAP_Trend,SELL,33.83,58.0,LIMIT,,
2025-11-24 16:53:53.230099,TQQQ,VWAP_Trend,SELL,49.02,40.0,LIMIT,,
2025-11-24 16:53:54.805516,NVO,MA_Crossover_50_200,SELL,42.78,46.0,LIMIT,,
2025-11-24 16:53:54.882603,WULF,MA_Crossover_50_200,BUY,12.06,167,BRACKET,12.54,11.82
2025-11-24 16:53:58.003284,OPEN,MA_Crossover_50_200,BUY,7.25,278,BRACKET,7.54,7.1
2025-11-24 16:54:02.723774,GOOGL,MA_Crossover_50_200,BUY,320.3,6,BRACKET,333.11,313.89
2025-11-24 16:54:02.747800,BABA,MA_Crossover_50_200,BUY,162.15,12,BRACKET,168.64,158.91
2025-11-24 16:54:31.291260,MU,VWAP_Trend,SELL,218.47,9.0,LIMIT,,
2025-11-24 16:54:34.502701,WULF,VWAP_Trend,SELL,11.83,167.0,LIMIT,,
2025-11-24 16:54:36.005912,NIO,MA_Crossover_50_200,BUY,5.82,347,BRACKET,6.05,5.7
2025-11-24 16:55:11.445501,NIO,VWAP_Trend,SELL,5.69,347.0,LIMIT,,
2025-11-24 16:55:13.099720,SOFI,MA_Crossover_50_200,BUY,26.28,76,BRACKET,27.33,25.75
2025-11-24 18:08:34.356177,TSLA,MA_Crossover_50_200,BUY,420.65,4,BRACKET,437.48,412.24
2025-11-24 18:08:35.083179,TSLA,MA_Crossover_50_200,BUY,420.77,4,BRACKET,437.6,412.35
2025-11-24 18:27:39.202007,AMZN,MA_Crossover_50_200,BUY,227.43,8,BRACKET,236.53,222.88
2025-11-24 18:27:43.817480,NVDA,MA_Crossover_50_200,BUY,183.95,10,BRACKET,186.71,182.11
2025-11-24 18:27:46.367422,TSLL,MA_Crossover_50_200,BUY,17.8,113,BRACKET,18.07,17.62
2025-11-24 18:27:49.159421,ONDS,MA_Crossover_50_200,BUY,8.35,241,BRACKET,8.48,8.27
2025-11-24 18:27:51.588209,SOXL,MA_Crossover_50_200,BUY,36.02,56,BRACKET,36.56,35.66
2025-11-24 18:27:54.446322,TQQQ,MA_Crossover_50_200,BUY,51.27,39,BRACKET,52.04,50.76
2025-11-24 18:27:56.856581,TSLL,MA_Crossover_50_200,BUY,17.8,113,BRACKET,18.51,17.44
2025-11-24 18:27:57.568264,OPEN,MA_Crossover_50_200,BUY,7.58,266,BRACKET,7.69,7.5
2025-11-24 18:27:59.857640,ONDS,MA_Crossover_50_200,BUY,8.35,241,BRACKET,8.68,8.18
2025-11-24 18:28:02.857694,SOXL,MA_Crossover_50_200,BUY,36.02,56,BRACKET,37.46,35.3
2025-11-24 18:28:11.596992,BBAI,MA_Crossover_50_200,BUY,6.18,326,BRACKET,6.27,6.12
2025-11-24 18:28:20.213761,OSCR,MA_Crossover_50_200,BUY,16.43,122,BRACKET,17.09,16.1
2025-11-24 18:28:39.458155,AMZN,VWAP_Trend,SELL,222.66,8.0,LIMIT,,
2025-11-24 18:28:41.205118,RGTI,MA_Crossover_50_200,BUY,24.97,80,BRACKET,25.34,24.72
2025-11-24 18:28:41.375271,RGTI,MA_Crossover_50_200,BUY,24.97,80,BRACKET,25.97,24.47
2025-11-24 18:29:12.706371,TSLL,VWAP_Trend,SELL,17.39,113.0,LIMIT,,
2025-11-24 18:29:14.701569,ONDS,Bollinger_Bands_Reversion,SELL,8.14,241.0,LIMIT,,
2025-11-24 18:29:18.098133,SOXL,VWAP_Trend,SELL,35.22,56.0,LIMIT,,
2025-11-24 18:29:19.985409,TQQQ,MA_Crossover_50_200,BUY,51.22,39,BRACKET,51.99,50.71
2025-11-24 18:29:22.611233,OPEN,MA_Crossover_50_200,BUY,7.56,267,BRACKET,7.67,7.48
2025-11-24 18:29:22.828067,OPEN,MA_Crossover_50_200,BUY,7.56,267,BRACKET,7.86,7.41
2025-11-24 18:29:32.431284,GRAB,MA_Crossover_50_200,BUY,5.35,377,BRACKET,5.56,5.24
2025-11-24 18:29:32.446228,GRAB,MA_Crossover_50_200,BUY,5.35,377,BRACKET,5.43,5.3
2025-11-24 18:29:39.493539,BBAI,MA_Crossover_50_200,BUY,6.19,326,BRACKET,6.28,6.13
2025-11-24 18:29:39.680213,BBAI,MA_Crossover_50_200,BUY,6.19,326,BRACKET,6.44,6.07
2025-11-24 18:30:01.287283,RGTI,VWAP_Trend,SELL,24.46,80.0,LIMIT,,
2025-11-24 18:30:02.508727,NOK,MA_Crossover_50_200,BUY,6.08,332,BRACKET,6.32,5.96
2025-11-24 18:30:03.253045,NOK,MA_Crossover_50_200,BUY,6.08,332,BRACKET,6.17,6.02
2025-11-24 18:31:01.291973,NOK,VWAP_Trend,SELL,5.96,332.0,LIMIT,,
2025-11-24 18:31:07.437326,PFE,MA_Crossover_50_200,BUY,25.67,78,BRACKET,26.06,25.41
2025-11-24 18:31:07.596816,PFE,MA_Crossover_50_200,BUY,25.66,78,BRACKET,26.69,25.15
2025-11-24 18:33:38.542430,GRAB,VWAP_Trend,SELL,5.25,377.0,LIMIT,,
2025-11-24 21:31:21.955191,BBAI,VWAP_Trend,SELL,6.05,326.0,LIMIT,,
2025-11-24 22:45:38.308443,GRAB,MA_Crossover_50_200,BUY,5.27,383,BRACKET,5.48,5.16
2025-11-24 22:45:40.324695,NVDA,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-24 22:45:41.229160,BMNR,MA_Crossover_50_200,BUY,31.21,64,BRACKET,32.46,30.59
2025-11-24 22:45:41.957819,NVDA,VWAP_Trend,SELL,179.54,10.0,LIMIT,,
2025-11-24 22:45:43.674510,ONDS,MA_Crossover_50_200,BUY,8.76,230,LIMIT,,
2025-11-24 22:45:44.879081,INTC,MA_Crossover_50_200,BUY,36.16,55,BRACKET,37.61,35.44
2025-11-24 22:45:46.551145,OPEN,MA_Crossover_50_200,BUY,7.99,252,LIMIT,,
2025-11-24 22:45:56.220553,GRAB,VWAP_Trend,SELL,5.17,383.0,LIMIT,,
2025-11-24 22:45:59.077204,BMNR,VWAP_Trend,SELL,30.6,64.0,LIMIT,,
2025-11-24 22:46:01.393565,INTC,VWAP_Trend,SELL,35.43,55.0,LIMIT,,
2025-11-24 22:46:01.826592,GOOG,VWAP_Trend,BUY,321.99,6,BRACKET,334.87,315.55
2025-11-24 22:46:04.145465,AAPL,MA_Crossover_50_200,BUY,279.59,7,BRACKET,290.77,274.0
2025-11-24 22:46:04.272967,GOOGL,VWAP_Trend,BUY,322.11,6,LIMIT,,
2025-11-24 22:46:16.497406,GOOG,Bollinger_Bands_Reversion,SELL,315.67,6.0,LIMIT,,
2025-11-24 22:46:21.176086,XLF,MA_Crossover_50_200,BUY,52.44,38,LIMIT,,
2025-11-24 22:46:21.299905,AVGO,MA_Crossover_50_200,BUY,383.59,5,BRACKET,398.93,375.92
2025-11-24 22:46:22.690748,XLF,VWAP_Trend,SELL,51.39,38.0,LIMIT,,
2025-11-24 22:46:39.437067,ONDS,Bollinger_Bands_Reversion,SELL,8.59,230.0,LIMIT,,
2025-11-24 22:46:40.425508,ONDS,Volume_Breakout,BUY,8.76,230,BRACKET,9.11,8.58
2025-11-24 22:46:51.163805,ONDS,Bollinger_Bands_Reversion,SELL,8.59,230.0,LIMIT,,
2025-11-24 22:46:52.167781,ONDS,Volume_Breakout,BUY,8.76,230,LIMIT,,
2025-11-24 22:46:54.287107,GOOGL,Bollinger_Bands_Reversion,SELL,315.54,6.0,LIMIT,,
2025-11-24 22:46:56.037595,TSLL,MA_Crossover_50_200,BUY,17.7,114,LIMIT,,
2025-11-24 22:46:56.732986,OSCR,MA_Crossover_50_200,BUY,16.68,121,BRACKET,17.35,16.35
2025-11-24 22:47:45.498383,TSLL,VWAP_Trend,SELL,17.34,114.0,LIMIT,,
2025-11-24 22:47:50.225021,ONDS,Bollinger_Bands_Reversion,SELL,8.6,230.0,LIMIT,,
2025-11-24 22:47:54.747982,TSLL,MA_Crossover_50_200,BUY,17.71,114,LIMIT,,
2025-11-24 22:47:55.718946,TSLL,VWAP_Trend,SELL,17.34,114.0,LIMIT,,
2025-11-24 22:47:57.171483,SOXL,MA_Crossover_50_200,BUY,36.48,55,LIMIT,,
2025-11-24 22:47:58.609925,SOXL,VWAP_Trend,SELL,35.77,55.0,LIMIT,,
2025-11-24 22:48:00.554667,BBAI,MA_Crossover_50_200,BUY,6.28,321,LIMIT,,
2025-11-24 22:53:15.801772,NVDA,MA_Crossover_50_200,BUY,183.43,11,BRACKET,190.77,179.76
2025-11-24 22:53:20.239190,OPEN,MA_Crossover_50_200,BUY,7.92,254,BRACKET,8.24,7.76
2025-11-24 22:53:23.272285,TSLL,MA_Crossover_50_200,BUY,17.93,112,BRACKET,18.65,17.57
2025-11-24 22:53:25.797073,SOXL,MA_Crossover_50_200,BUY,36.46,55,BRACKET,37.92,35.73
2025-11-24 22:53:28.179747,BBAI,MA_Crossover_50_200,BUY,6.29,321,BRACKET,6.54,6.16
2025-11-24 22:53:30.912270,TQQQ,MA_Crossover_50_200,BUY,51.74,39,BRACKET,53.81,50.71
2025-11-24 22:53:40.359530,SOXL,VWAP_Trend,SELL,35.79,55.0,LIMIT,,
2025-11-24 22:53:41.673305,SOFI,MA_Crossover_50_200,BUY,27.8,72,BRACKET,28.91,27.24
2025-11-24 22:53:45.708327,TQQQ,VWAP_Trend,SELL,50.78,39.0,LIMIT,,
2025-11-24 22:53:47.286008,TSLA,MA_Crossover_50_200,BUY,425.25,4,BRACKET,431.63,421.0
2025-11-24 22:53:47.488086,NIO,MA_Crossover_50_200,BUY,5.84,346,BRACKET,6.07,5.72
2025-11-24 22:53:54.014991,AAPL,MA_Crossover_50_200,BUY,278.27,7,BRACKET,289.4,272.7
2025-11-24 22:53:54.030508,INTC,MA_Crossover_50_200,BUY,36.22,55,BRACKET,36.76,35.86
2025-11-24 22:54:00.300869,SOFI,VWAP_Trend,SELL,27.25,72.0,LIMIT,,
2025-11-24 22:54:01.741040,CLSK,MA_Crossover_50_200,BUY,11.66,173,BRACKET,12.13,11.43
2025-11-24 22:54:06.927178,NIO,VWAP_Trend,SELL,5.73,346.0,LIMIT,,
2025-11-24 22:54:09.197526,PLTR,MA_Crossover_50_200,BUY,164.47,12,BRACKET,166.94,162.83
2025-11-24 22:54:23.048628,CLSK,VWAP_Trend,SELL,11.44,173.0,LIMIT,,
2025-11-24 22:54:24.525781,RGTI,MA_Crossover_50_200,BUY,26.66,75,BRACKET,27.06,26.39
2025-11-24 22:54:28.059341,IWM,MA_Crossover_50_200,BUY,242.42,8,BRACKET,246.06,240.0
2025-11-24 22:54:30.828221,ONDS,MA_Crossover_50_200,BUY,8.77,230,BRACKET,9.12,8.59
2025-11-24 22:54:34.631610,PLTD,VWAP_Trend,BUY,7.34,275,BRACKET,7.45,7.27
2025-11-24 22:54:56.338730,ONDS,Bollinger_Bands_Reversion,SELL,8.61,230.0,LIMIT,,
2025-11-24 22:55:00.821831,TSLL,MA_Crossover_50_200,BUY,17.61,114,BRACKET,17.87,17.43
2025-11-24 22:55:02.545796,GOOG,VWAP_Trend,BUY,322.11,6,BRACKET,334.99,315.67
2025-11-24 22:55:25.937364,GOOG,Bollinger_Bands_Reversion,SELL,316.02,6.0,LIMIT,,
2025-11-24 22:56:17.556802,HYG,MA_Crossover_50_200,BUY,81.35,24,BRACKET,84.6,79.72
2025-11-24 22:56:18.606606,AAL,MA_Crossover_50_200,BUY,13.32,151,BRACKET,13.52,13.19
2025-11-24 22:56:32.579627,RGTI,MA_Crossover_50_200,BUY,26.96,74,BRACKET,27.36,26.69
2025-11-24 22:56:35.200257,IREN,MA_Crossover_50_200,BUY,49.38,40,BRACKET,50.12,48.89
2025-11-24 22:56:37.938618,ONDS,MA_Crossover_50_200,BUY,8.85,228,BRACKET,9.2,8.67
2025-11-24 22:57:04.894504,ONDS,Bollinger_Bands_Reversion,SELL,8.67,228.0,LIMIT,,
2025-11-24 22:57:05.908462,ONDS,Volume_Breakout,BUY,8.85,228,BRACKET,8.98,8.76
2025-11-24 22:57:10.356306,SOXL,MA_Crossover_50_200,BUY,36.39,55,BRACKET,36.94,36.03
2025-11-24 22:57:13.042482,AMD,MA_Crossover_50_200,BUY,MARKET,10,MARKET,,
2025-11-24 22:57:36.820749,AMD,VWAP_Trend,SELL,213.34,10.0,LIMIT,,
2025-11-24 22:57:38.318526,CLSK,MA_Crossover_50_200,BUY,11.64,173,BRACKET,11.81,11.52
2025-11-24 22:57:40.714994,ONDS,MA_Crossover_50_200,BUY,8.81,229,BRACKET,9.16,8.63
2025-11-24 22:57:40.962554,RGTI,MA_Crossover_50_200,BUY,26.73,75,BRACKET,27.13,26.46
2025-11-24 22:58:09.134633,ONDS,Bollinger_Bands_Reversion,SELL,8.65,229.0,LIMIT,,
2025-11-24 22:58:14.640570,SOXL,MA_Crossover_50_200,BUY,36.33,55,BRACKET,36.87,35.97
2025-11-24 22:58:15.599215,IREN,MA_Crossover_50_200,BUY,48.96,41,BRACKET,50.92,47.98
2025-11-24 22:58:46.577916,IREN,VWAP_Trend,SELL,47.98,41.0,LIMIT,,
2025-11-24 22:58:48.643890,IWM,MA_Crossover_50_200,BUY,242.41,8,BRACKET,246.05,239.99
2025-11-24 22:58:51.750744,WULF,MA_Crossover_50_200,BUY,12.76,158,BRACKET,12.95,12.63
2025-11-24 22:59:10.212112,AMZN,MA_Crossover_50_200,BUY,228.64,8,BRACKET,237.79,224.07
2025-11-24 22:59:48.023198,AMZN,VWAP_Trend,SELL,223.87,8.0,LIMIT,,
2025-11-24 22:59:53.734373,AMD,MA_Crossover_50_200,BUY,217.17,9,BRACKET,220.43,215.0
2025-11-24 23:12:47.951341,OPEN,MA_Crossover_50_200,BUY,7.81,258,BRACKET,7.93,7.73
2025-11-25 00:24:39.787341,TSLL,VWAP_Trend,SELL,17.51,114.0,LIMIT,,
2025-11-25 00:24:41.279085,SOXL,MA_Crossover_50_200,BUY,36.53,55,BRACKET,37.08,36.16
2025-11-25 00:24:50.254234,SOXL,VWAP_Trend,SELL,35.81,55.0,LIMIT,,
2025-11-25 00:24:52.161623,INTC,MA_Crossover_50_200,BUY,36.08,55,BRACKET,36.62,35.72
2025-11-25 00:25:45.730223,INTC,VWAP_Trend,SELL,35.35,55.0,LIMIT,,
2025-11-25 00:25:50.022426,TQQQ,MA_Crossover_50_200,BUY,51.82,38,BRACKET,52.6,51.3
2025-11-25 00:25:57.518514,TQQQ,VWAP_Trend,SELL,50.8,38.0,LIMIT,,
2025-11-25 00:25:58.774617,SOFI,MA_Crossover_50_200,BUY,27.86,72,BRACKET,28.28,27.58
2025-11-25 00:25:59.539075,GRAB,MA_Crossover_50_200,BUY,5.3,380,BRACKET,5.38,5.25
2025-11-25 00:26:08.348534,SOFI,VWAP_Trend,SELL,27.35,72.0,LIMIT,,
2025-11-25 00:26:49.666731,GRAB,VWAP_Trend,SELL,5.2,380.0,LIMIT,,
2025-11-25 00:26:51.524046,SOXL,MA_Crossover_50_200,BUY,36.51,55,BRACKET,37.06,36.14
2025-11-25 10:16:38.243751,SOXL,VWAP_Trend,SELL,35.01,55.0,LIMIT,,
2025-11-25 11:23:17.503252,TSLL,MA_Crossover_50_200,BUY,17.28,116,BRACKET,17.54,17.11
2025-11-25 11:23:19.860553,SOXL,MA_Crossover_50_200,BUY,35.18,57,BRACKET,35.71,34.83
2025-11-25 11:48:41.777169,NVDX,MA_Crossover_50_200,BUY,16.4,123,BRACKET,16.65,16.24
2025-11-25 11:48:44.696932,TQQQ,MA_Crossover_50_200,BUY,51.13,39,BRACKET,51.9,50.62
2025-11-25 12:09:16.161933,NIO,MA_Crossover_50_200,BUY,6.1,331,BRACKET,6.19,6.04
2025-11-25 12:11:26.307423,NIO,MA_Crossover_50_200,BUY,6.25,323,BRACKET,6.34,6.19
2025-11-25 14:43:39.269424,TSLL,MA_Crossover_50_200,BUY,17.66,13,BRACKET,23.32,13.74
2025-11-25 16:28:01.388925,TSLL,MA_Crossover_50_200,BUY,17.4,13,BRACKET,23.07,13.47
2025-11-25 16:28:03.768713,NIO,MA_Crossover_50_200,BUY,5.62,60,BRACKET,6.84,4.76
2025-11-25 16:28:06.262242,SOXL,MA_Crossover_50_200,BUY,34.53,5,BRACKET,47.57,25.56
2025-11-25 16:28:08.672736,TQQQ,MA_Crossover_50_200,BUY,50.86,7,BRACKET,60.52,44.0
2025-11-25 16:28:18.668522,NVDL,MA_Crossover_50_200,BUY,79.0,2,BRACKET,106.03,60.33
2025-11-25 17:14:40.615085,SOXL,MA_Crossover_50_200,BUY,33.03,5,BRACKET,46.56,23.74
2025-11-25 17:14:42.950770,NIO,MA_Crossover_50_200,BUY,5.52,58,BRACKET,6.76,4.64
2025-11-25 17:14:45.308785,TSLL,MA_Crossover_50_200,BUY,16.91,12,BRACKET,22.68,12.93
2025-11-25 17:14:47.700220,TQQQ,MA_Crossover_50_200,BUY,50.16,7,BRACKET,60.11,43.11
2025-11-25 17:14:50.027286,OPEN,MA_Crossover_50_200,BUY,7.85,23,BRACKET,10.99,5.7
2025-11-25 18:05:42.275415,SOXL,MA_Crossover_50_200,BUY,33.94,5,BRACKET,47.46,24.64
2025-11-25 18:05:44.677947,TQQQ,MA_Crossover_50_200,BUY,50.47,7,BRACKET,60.42,43.42
2025-11-25 18:05:47.087205,TSLL,MA_Crossover_50_200,BUY,17.0,12,BRACKET,22.79,13.01
2025-11-25 18:05:49.489460,NIO,MA_Crossover_50_200,BUY,5.58,58,BRACKET,6.82,4.7
2025-11-25 18:05:51.919668,OPEN,MA_Crossover_50_200,BUY,7.79,23,BRACKET,10.93,5.64
2025-11-25 19:20:32.810902,SOXL,MA_Crossover_50_200,BUY,35.05,3,BRACKET,62.26,21.19
2025-11-25 19:20:35.227035,TQQQ,MA_Crossover_50_200,BUY,51.62,4,BRACKET,71.77,41.15
2025-11-25 19:20:37.615068,TSLL,MA_Crossover_50_200,BUY,17.59,8,BRACKET,29.24,11.63
2025-11-25 19:20:40.337190,ONDS,MA_Crossover_50_200,BUY,8.24,12,BRACKET,15.93,4.33
2025-11-25 19:20:43.415096,NIO,MA_Crossover_50_200,BUY,5.66,39,BRACKET,8.17,4.36
2025-11-25 19:36:35.840939,SOXL,MA_Crossover_50_200,BUY,35.83,5,BRACKET,53.9,26.52
2025-11-25 19:36:38.196797,TQQQ,MA_Crossover_50_200,BUY,52.04,7,BRACKET,65.51,44.92
2025-11-25 19:36:40.605415,TSLL,MA_Crossover_50_200,BUY,17.77,12,BRACKET,25.52,13.76
2025-11-25 19:36:43.086412,ONDS,MA_Crossover_50_200,BUY,8.45,19,BRACKET,13.57,5.83
2025-11-25 19:36:45.398874,OPEN,MA_Crossover_50_200,BUY,7.72,23,BRACKET,11.92,5.56
2025-11-25 20:37:31.875400,SOXL,MA_Crossover_50_200,BUY,35.27,5,BRACKET,53.37,25.95
2025-11-25 20:37:34.200749,TQQQ,MA_Crossover_50_200,BUY,51.82,7,BRACKET,65.31,44.68
2025-11-25 20:37:36.551752,OPEN,MA_Crossover_50_200,BUY,7.65,23,BRACKET,11.86,5.5
2025-11-25 20:37:38.884619,TSLL,MA_Crossover_50_200,BUY,17.64,12,BRACKET,25.4,13.63
2025-11-25 20:37:41.205380,ONDS,MA_Crossover_50_200,BUY,8.23,19,BRACKET,13.35,5.61
2025-11-25 20:40:01.748630,SOXL,MA_Crossover_50_200,BUY,35.28,5,BRACKET,53.38,25.96
2025-11-25 20:40:04.062898,TQQQ,MA_Crossover_50_200,BUY,51.85,7,BRACKET,65.34,44.71
2025-11-25 20:40:06.496988,OPEN,MA_Crossover_50_200,BUY,7.68,23,BRACKET,11.88,5.52
2025-11-25 20:40:08.798119,TSLL,MA_Crossover_50_200,BUY,17.65,12,BRACKET,25.41,13.64
2025-11-25 20:40:11.212498,ONDS,MA_Crossover_50_200,BUY,8.25,19,BRACKET,13.37,5.63
2025-11-25 21:01:57.171722,SOXL,MA_Crossover_50_200,BUY,35.58,5,BRACKET,53.68,26.26
2025-11-25 21:02:04.455164,TQQQ,MA_Crossover_50_200,BUY,51.97,7,BRACKET,65.46,44.83
2025-11-25 21:02:11.664329,OPEN,MA_Crossover_50_200,BUY,7.64,23,BRACKET,11.84,5.49
2025-11-25 21:02:19.085146,ONDS,MA_Crossover_50_200,BUY,8.27,19,BRACKET,13.38,5.65
2025-11-25 21:02:26.416717,TSLL,MA_Crossover_50_200,BUY,17.51,12,BRACKET,25.27,13.5
2025-11-25 22:02:24.091741,ONDS,MA_Crossover_50_200,BUY,8.57,19,BRACKET,13.69,5.95
2025-11-25 22:02:31.212704,SOXL,MA_Crossover_50_200,BUY,35.61,5,BRACKET,53.71,26.29
2025-11-25 22:02:38.549467,OPEN,MA_Crossover_50_200,BUY,7.58,23,BRACKET,11.8,5.42
2025-11-25 22:02:45.823525,TQQQ,MA_Crossover_50_200,BUY,51.99,7,BRACKET,65.48,44.85
2025-11-25 22:02:53.105822,TSLL,MA_Crossover_50_200,BUY,17.66,12,BRACKET,25.42,13.65
